course_id,course_credit,prereqdescription,career,equivalent_course_description,term,session,subject,catalogue,title,location_description,course_name,description
005446,4.0,Prerequisite: COMP346 or COEN346,UGRD,,Fall,13W,COMP,426,MULTICORE PROGRAMMING,Sir George Williams Campus,COMP 426,"Fundamental concepts of computer architecture. Architecture of the selected multicore platform. Review of shared-memory parallel programming. The difficulties inherent to parallel programming. Scalability of program-ming models. The stream programming model for multicore. Implicit and explicit threading. Implicit and explicit orchestration of data movement, both on chip and off. Adapting standard algorithms to multicore. Critical assessment of the available system-software support. Project. Lectures: three hours per week. Laboratory: two hours per week.Prerequisite: COMP 346 or COEN 346."
005449,4.0,Course Prerequisite: COMP346;,UGRD,,Fall,13W,COMP,428,PARALLEL PROGRAMMING,Sir George Williams Campus,COMP 428,"Parallel programming techniques as a natural extension to sequential programming. Overview of parallel programming architectures and models. Parallel programming issues: locality, granularity, scheduling, data decomposition and distribution, load balancing, communication and synchronization, determinacy and non-determinacy, cost and performance. Techniques and tools for message-passing parallel programming. Case studies. Project. Lectures: three hours per week. Tutorial: one hour per week. Laboratory: two hours per week.Prerequisite: COMP 346."
049701,4.0,"Prerequisite: COMP 352, Must complete all 200 level courses before enrolling in 400 level courses.",UGRD,,Winter,13W,COMP,432,MACHINE LEARNING,Sir George Williams Campus,COMP 432,"Prerequisite: COMP 352. This course introduces conceptual and practical aspects of machine learning. Concepts include regression, classification, maximum likelihood estimation, discriminative vs. generative modelling, generalization, supervised learning, unsupervised learning, semi-supervised learning and transfer learning. Methods include linear models, mixture models, nearest neighbours, support vector machines, random forests, boosting, and basics of deep learning. A project is required. Lectures: three hours per week. Laboratory: two hours per week."
049701,4.0,"Prerequisite: COMP 352, Must complete all 200 level courses before enrolling in 400 level courses.",UGRD,,Fall,13W,COMP,432,MACHINE LEARNING,Sir George Williams Campus,COMP 432,"Prerequisite: COMP 352. This course introduces conceptual and practical aspects of machine learning. Concepts include regression, classification, maximum likelihood estimation, discriminative vs. generative modelling, generalization, supervised learning, unsupervised learning, semi-supervised learning and transfer learning. Methods include linear models, mixture models, nearest neighbours, support vector machines, random forests, boosting, and basics of deep learning. A project is required. Lectures: three hours per week. Laboratory: two hours per week."
005454,4.0,"Prerequisite: COMP 352, Must complete all 200 level courses before enrolling in 400 level courses.",UGRD,,Fall,13W,COMP,433,INTRODUCTION TO DEEP LEARNING,Sir George Williams Campus,COMP 433,"Prerequisite:COMP 352This course introduces conceptual and practical aspects of deep learning and their implementation in software. Topics covered include commonly used deep learning model architectures, loss functions, regularization, optimization methods, and a strong emphasis is placed on review of their foundations and use of software tools such as pytorch, jax, and tensorflow to implement and/or apply these models. Applications in computer vision and natural language processing are covered."
050448,4.0,"Prerequisite: COMP 352, Must complete all 200 level courses before enrolling in 400 level courses.",UGRD,,Winter,13W,COMP,438,GEOMETRIC MODELING AND PROCESS,Sir George Williams Campus,COMP 438,"Prerequisite:  COMP352. Description: This course exposes the students to the geometric modeling pipeline. It includes topics such as efficient mesh data structures such as half-edge and cornertable, digital differential geometry, spectral mesh processing, discrete modeling tools and analytic modeling tools (B-Splines, Bezier and subdivision surfaces), optimization-driven modeling and simulation, 3D shape acquisition, 3D printing and prototyping. Application- related topics are discussed such as smoothing, resampling, compression, as well as deep neural network architectures for geometric data and modeling problems. A project is required."
005461,4.0,Prerequisite: COMP 228 or SOEN 228 or COEN 311; COMP 335; COMP 352 or COEN 352,UGRD,,Winter,13W,COMP,442,COMPILER DESIGN,Sir George Williams Campus,COMP 442,"Compiler organization and implementation: lexical analysis and parsing, syntax-directed translation, code optimization. Run-time systems. Project. Lectures: three hours per week. Laboratory: two hours per week.Prerequisite: COMP 228 or SOEN 228 or COEN 311; COMP 335; COMP 352 or COEN 352."
005464,4.0,Course Prerequisite: COMP346;,UGRD,,Winter,13W,COMP,445,DATA COMM + COMP NETWORKS,Sir George Williams Campus,COMP 445,"Network architectures: OSI and Internet models. Link layer: error detection, multiple access protocols, addressing. Local area networks: Ethernet, ATM, switches and hubs. Network layer: forwarding and routing, IP, routing algorithms, multicast. Transport layer: connectionless and connection-oriented transport, reliable data transport, congestion control, QoS, UDP and TCP. Application layer: DNS, the web and http, file transfer, and email. Introduction to network security, multimedia protocols and wireless networking. Lectures: three hours per week. Laboratory: two hours per week.Prerequisite: COMP 346."
005464,4.0,Course Prerequisite: COMP346;,UGRD,,Fall,13W,COMP,445,DATA COMM + COMP NETWORKS,Sir George Williams Campus,COMP 445,"Network architectures: OSI and Internet models. Link layer: error detection, multiple access protocols, addressing. Local area networks: Ethernet, ATM, switches and hubs. Network layer: forwarding and routing, IP, routing algorithms, multicast. Transport layer: connectionless and connection-oriented transport, reliable data transport, congestion control, QoS, UDP and TCP. Application layer: DNS, the web and http, file transfer, and email. Introduction to network security, multimedia protocols and wireless networking. Lectures: three hours per week. Laboratory: two hours per week.Prerequisite: COMP 346."
005477,3.0,Prerequisite: COMP 232 or COEN 231; COMP 339; COMP 352 or COEN?352,UGRD,,Winter,13W,COMP,465,DESIGN+ANALYSIS/ALGORITHMS,Sir George Williams Campus,COMP 465,"Order statistics: worst-case, average-case and amortized analysis. Algorithm design techniques: greedy algorithms, dynamic programming. Selected algorithms from graph theory, linear programming, number theory, string matching, and computational geometry. A survey of hard problems, NP-completeness, and approximation algorithms. Lectures: three hours per week.Prerequisite: COMP 232 or COEN 231; COMP 339; COMP 352 or COEN 352."
005482,4.0,Course Prerequisite: COMP352 or COEN352,UGRD,,Winter,13W,COMP,472,ARTIFICIAL INTELLIGENCE,Sir George Williams Campus,COMP 472,Scope of AI. First-order logic. Automated reasoning. Search and heuristic search. Game-playing. Planning. Knowledge representation. Probabilistic reasoning. Introduction to machine learning. Introduction to natural language processing. Project. Lectures: three hours per week. Laboratory: two hours per week.Prerequisite: COMP 352 or COEN 352.
005482,4.0,Course Prerequisite: COMP352 or COEN352,UGRD,,Summer,6H1,COMP,472,ARTIFICIAL INTELLIGENCE,Sir George Williams Campus,COMP 472,Scope of AI. First-order logic. Automated reasoning. Search and heuristic search. Game-playing. Planning. Knowledge representation. Probabilistic reasoning. Introduction to machine learning. Introduction to natural language processing. Project. Lectures: three hours per week. Laboratory: two hours per week.Prerequisite: COMP 352 or COEN 352.
005482,4.0,Course Prerequisite: COMP352 or COEN352,UGRD,,Fall,13W,COMP,472,ARTIFICIAL INTELLIGENCE,Sir George Williams Campus,COMP 472,Scope of AI. First-order logic. Automated reasoning. Search and heuristic search. Game-playing. Planning. Knowledge representation. Probabilistic reasoning. Introduction to machine learning. Introduction to natural language processing. Project. Lectures: three hours per week. Laboratory: two hours per week.Prerequisite: COMP 352 or COEN 352.
005483,4.0,Course Prerequisite: COMP352,UGRD,,Winter,13W,COMP,473,PATTERN RECOGNITION,Sir George Williams Campus,COMP 473,Preprocessing. Feature extraction and selection. Similarity between patterns and distance measurements. Syntactic and statistical approaches. Clustering analysis. Bayesian decision theory and discriminant functions. Neural networks and machine learning. Applications. Project. Lectures: three hours per week. Laboratory: two hours per week.Prerequisite: COMP 352.
005483,4.0,Course Prerequisite: COMP352,UGRD,,Fall,13W,COMP,473,PATTERN RECOGNITION,Sir George Williams Campus,COMP 473,Preprocessing. Feature extraction and selection. Similarity between patterns and distance measurements. Syntactic and statistical approaches. Clustering analysis. Bayesian decision theory and discriminant functions. Neural networks and machine learning. Applications. Project. Lectures: three hours per week. Laboratory: two hours per week.Prerequisite: COMP 352.
005484,4.0,Course Prerequisite: COMP352 or COEN352,UGRD,,Winter,13W,COMP,474,INTELLIGENT SYSTEMS,Sir George Williams Campus,COMP 474,"Rule-based expert systems, blackboard architecture, and agent-based. Knowledge acquisition and representation. Uncertainty and conflict resolution. Reasoning and explanation. Design of intelligent systems. Project. Lectures: three hours per week. Laboratory: two hours per week.Prerequisite: COMP 352 or COEN 352."
045940,4.0,"Prerequisite: COMP 371, and must complete all 200 level courses before enrolling in any 400 level course",UGRD,,Winter,13W,COMP,475,Immersive Technologies,Sir George Williams Campus,COMP 475,"Prerequisite: COMP 371. This course covers the fundamentals of immersive technologies, a brief history and overview of immersive technologies, analyzes case studies of interactive experiences using immersive technologies, and identifies the main challenges of the current state of the art. Furthermore, it covers the basic principles of 3D graphics for creating virtual assets and environments, and basic concepts and technologies for interaction. A project provides hands‑on experience in the design and development of interactive experiences with the user of immersive technologies. Lectures: three hours per week."
045940,4.0,"Prerequisite: COMP 371, and must complete all 200 level courses before enrolling in any 400 level course",UGRD,,Fall,13W,COMP,475,Immersive Technologies,Sir George Williams Campus,COMP 475,"Prerequisite: COMP 371. This course covers the fundamentals of immersive technologies, a brief history and overview of immersive technologies, analyzes case studies of interactive experiences using immersive technologies, and identifies the main challenges of the current state of the art. Furthermore, it covers the basic principles of 3D graphics for creating virtual assets and environments, and basic concepts and technologies for interaction. A project provides hands‑on experience in the design and development of interactive experiences with the user of immersive technologies. Lectures: three hours per week."
005485,4.0,Course Prerequisite: COMP376; COMP361 or ENGR391,UGRD,,Winter,13W,COMP,476,ADVANCED GAME DEVELOPMENT,Sir George Williams Campus,COMP 476,"Introduction to advanced aspects of computer games. Game engine design. Artificial Intelligence (AI): non-player character movement, coordinated movement, pathfinding, world representations; decision making; tactical AI, strategic AI, learning in games. Physics-based techniques: collision detection and response. Networked gaming: multi-player games, networking and distributed game design, mobile gaming. Improving realism: cut scenes, 3D sound. Project. Lectures: three hours per week. Laboratory: two hours per week.Prerequisite: COMP 361 or ENGR 391; COMP 376."
005486,4.0,Course Prerequisite: COMP371; COMP361 or ENGR391,UGRD,,Fall,13W,COMP,477,ANIMATION FOR COMPUTER GAMES,Sir George Williams Campus,COMP 477,"Introduction to the algorithms, data structures, and techniques used in modelling and rendering dynamic scenes. Topics include principles of traditional animation, production pipeline, animation hardware and software, orientation representation and interpolation, modelling physical and articulated objects, forward and inverse kinematics, motion control and capture, key-frame, procedural, and behavioural animation, camera animation, scripting system, and free-form deformation. Project. Lectures: three hours per week. Laboratory: two hours per week.Prerequisite: COMP 361 or ENGR 391; COMP 371."
005487,4.0,Course Prerequisite: COMP352,UGRD,,Winter,13W,COMP,478,IMAGE PROCESSING,Sir George Williams Campus,COMP 478,"Digital image fundamentals, image transforms (Fourier, Walsh, Haar, Hotelling, wavelet), image enhancement (histogram processing, spatial filtering, high- and low-pass filtering), image restoration, image compression (elements of information theory, image compression models, error-free compression, lossy compression, image compression standards), image segmentation (line detection, Hough transform, edge detection and linking, thresholding, region splitting and merging), representation and description (chain codes, signatures, skeletons, shape descriptors, moments, texture). Project. Lectures: three hours per week. Laboratory: two hours per week.Prerequisite: COMP 352."
005487,4.0,Course Prerequisite: COMP352,UGRD,,Fall,13W,COMP,478,IMAGE PROCESSING,Sir George Williams Campus,COMP 478,"Digital image fundamentals, image transforms (Fourier, Walsh, Haar, Hotelling, wavelet), image enhancement (histogram processing, spatial filtering, high- and low-pass filtering), image restoration, image compression (elements of information theory, image compression models, error-free compression, lossy compression, image compression standards), image segmentation (line detection, Hough transform, edge detection and linking, thresholding, region splitting and merging), representation and description (chain codes, signatures, skeletons, shape descriptors, moments, texture). Project. Lectures: three hours per week. Laboratory: two hours per week.Prerequisite: COMP 352."
005488,4.0,Course Prerequisite: COMP352; ENGR371or COMP233,UGRD,,Fall,13W,COMP,479,INFO. RETRIEVAL & WEB SEARCH,Sir George Williams Campus,COMP 479,"Basics of information retrieval (IR): boolean, vector space and probabilistic models. Tokenization and creation of inverted files. Weighting schemes. Evaluation of IR systems: precision, recall, F-measure. Relevance feedback and query expansion. Application of IR to web search engines: XML, link analysis, PageRank algorithm. Text categorization and clustering techniques as used in spam filtering. Project. Lectures: three hours per week. Laboratory: two hours per week.Prerequisite: COMP 233 or ENGR 371; COMP 352."
005491,3.0,Course Prerequisite: ENCS282,UGRD,,Winter,13W,COMP,490,COMPUTER SCIENCE PROJECT I,Sir George Williams Campus,COMP 490,"Students work on a computer science project under the supervision of a faculty member and submit a suitable written report on the work carried out. Students planning to register for this course should consult with the Department prior to registration in the final year of study.Prerequisite: ENCS 282; completion of 60 credits; permission of the Department.NOTE: Students can register for COMP 490 by itself or, with the permission of the Department, students can register for COMP 490 and 492 concurrently and carry out a major project."
005491,3.0,Course Prerequisite: ENCS282,UGRD,,Summer,6H1,COMP,490,COMPUTER SCIENCE PROJECT I,Sir George Williams Campus,COMP 490,"Students work on a computer science project under the supervision of a faculty member and submit a suitable written report on the work carried out. Students planning to register for this course should consult with the Department prior to registration in the final year of study.Prerequisite: ENCS 282; completion of 60 credits; permission of the Department.NOTE: Students can register for COMP 490 by itself or, with the permission of the Department, students can register for COMP 490 and 492 concurrently and carry out a major project."
005491,3.0,Course Prerequisite: ENCS282,UGRD,,Fall,13W,COMP,490,COMPUTER SCIENCE PROJECT I,Sir George Williams Campus,COMP 490,"Students work on a computer science project under the supervision of a faculty member and submit a suitable written report on the work carried out. Students planning to register for this course should consult with the Department prior to registration in the final year of study.Prerequisite: ENCS 282; completion of 60 credits; permission of the Department.NOTE: Students can register for COMP 490 by itself or, with the permission of the Department, students can register for COMP 490 and 492 concurrently and carry out a major project."
005492,3.0,   Course Corequisite: COMP490,UGRD,,Winter,13W,COMP,492,COMPUTER SCIENCE PROJECT II,Sir George Williams Campus,COMP 492,"Students work on a computer science project under the supervision of a faculty member and submit a suitable written report on the work carried out. Students planning to register for this course should consult with the Department prior to registration in their final year of study.Prerequisite: COMP 490 previously or concurrently; permission of the Department.NOTE: Students can register for COMP 492 by itself or, with the permission of the Department, students can register for COMP 490 and 492 concurrently and carry out a major project."
005492,3.0,   Course Corequisite: COMP490,UGRD,,Summer,6H2,COMP,492,COMPUTER SCIENCE PROJECT II,Sir George Williams Campus,COMP 492,"Students work on a computer science project under the supervision of a faculty member and submit a suitable written report on the work carried out. Students planning to register for this course should consult with the Department prior to registration in their final year of study.Prerequisite: COMP 490 previously or concurrently; permission of the Department.NOTE: Students can register for COMP 492 by itself or, with the permission of the Department, students can register for COMP 490 and 492 concurrently and carry out a major project."
005492,3.0,   Course Corequisite: COMP490,UGRD,,Fall,13W,COMP,492,COMPUTER SCIENCE PROJECT II,Sir George Williams Campus,COMP 492,"Students work on a computer science project under the supervision of a faculty member and submit a suitable written report on the work carried out. Students planning to register for this course should consult with the Department prior to registration in their final year of study.Prerequisite: COMP 490 previously or concurrently; permission of the Department.NOTE: Students can register for COMP 492 by itself or, with the permission of the Department, students can register for COMP 490 and 492 concurrently and carry out a major project."
005493,1.0,Course Prerequisite: ENCS282,UGRD,,Winter,13W,COMP,495,HONOURS SEMINAR,Sir George Williams Campus,COMP 495,Students are required to attend a number of departmental seminars and submit a written report on them.Prerequisite: ENCS 282; registration in the final year of the honours program.
005493,1.0,Course Prerequisite: ENCS282,UGRD,,Fall,13W,COMP,495,HONOURS SEMINAR,Sir George Williams Campus,COMP 495,Students are required to attend a number of departmental seminars and submit a written report on them.Prerequisite: ENCS 282; registration in the final year of the honours program.
046579,3.0,Students must complete all 200-level courses required for their program before registering for any 400-level courses. ,UGRD,,Fall,13W,COMP,498,TOPICS IN COMPUTER SCIENCE,Sir George Williams Campus,COMP 498,Please see UGRD Calendar
048956,4.0,Students must complete all 200-level courses required for their program before registering for any 400-level courses. ,UGRD,,Winter,13W,COMP,499,TOPICS IN COMPUTER SCIENCE,Sir George Williams Campus,COMP 499,Prerequisite: Permission of the Department. This course may be offered in a given year upon the authorization of the Department. The content may vary from offering to offering and will be chosen to complement the available elective courses. Lectures: three hours per week. Laboratory: two hours per week.
048956,4.0,Students must complete all 200-level courses required for their program before registering for any 400-level courses. ,UGRD,,Fall,13W,COMP,499,TOPICS IN COMPUTER SCIENCE,Sir George Williams Campus,COMP 499,Prerequisite: Permission of the Department. This course may be offered in a given year upon the authorization of the Department. The content may vary from offering to offering and will be chosen to complement the available elective courses. Lectures: three hours per week. Laboratory: two hours per week.
005500,4.0,,GRAD,,Fall,13W,COMP,5201,COMP. ORGANIZ N+ASSEMB.LANG.,Sir George Williams Campus,COMP 5201,Please see GRAD Calendar
040332,3.0,   Course Prerequisite: COMP5461,GRAD,,Fall,13W,COMP,5261,COMPUTER ARCHITECTURE,Sir George Williams Campus,COMP 5261,Please see GRAD Calendar
005520,4.0,,GRAD,,Fall,13W,COMP,5361,DISCRETE STR.+FORMAL LANG.,Sir George Williams Campus,COMP 5361,Please see GRAD Calendar
005522,4.0,   Course Prerequisite: COMP5511,GRAD,,Summer,13W,COMP,5421,ADVANCED PROGRAMMING,Sir George Williams Campus,COMP 5421,Please see GRAD Calendar
005526,4.0,"   Course Prerequisite: COMP5201, COMP5511",GRAD,,Winter,13W,COMP,5461,OPERATING SYSTEMS,Sir George Williams Campus,COMP 5461,Please see GRAD Calendar
005526,4.0,"   Course Prerequisite: COMP5201, COMP5511",GRAD,,Summer,13W,COMP,5461,OPERATING SYSTEMS,Sir George Williams Campus,COMP 5461,Please see GRAD Calendar
005530,4.0,   Course Prerequisite: COMP5481,GRAD,,Fall,13W,COMP,5511,PRINCIPLES/DATA STRUCTURES,Sir George Williams Campus,COMP 5511,Please see GRAD Calendar
005534,4.0,"   Course Prerequisite: COMP5361, COMP5511",GRAD,,Winter,13W,COMP,5531,FILES AND DATABASES,Sir George Williams Campus,COMP 5531,Please see GRAD Calendar
005534,4.0,"   Course Prerequisite: COMP5361, COMP5511",GRAD,,Summer,13W,COMP,5531,FILES AND DATABASES,Sir George Williams Campus,COMP 5531,Please see GRAD Calendar
005536,4.0,"   Course Prerequisite: COMP5361, COMP5511, ENCS6721",GRAD,,Winter,13W,COMP,5541,TOOLS+TECHNIQUES / SW ENGR.,Sir George Williams Campus,COMP 5541,Please see GRAD Calendar
040335,3.0,"   Course Prerequisite: COMP5361, COMP5511",GRAD,,Winter,13W,COMP,5611,ELEMENTARY NUMERICAL METHODS,Sir George Williams Campus,COMP 5611,Please see GRAD Calendar
040335,3.0,"   Course Prerequisite: COMP5361, COMP5511",GRAD,,Fall,13W,COMP,5611,ELEMENTARY NUMERICAL METHODS,Sir George Williams Campus,COMP 5611,Please see GRAD Calendar
005567,4.0,,GRAD,,Winter,13W,COMP,6231,DISTRIBUTED SYSTEM DESIGN,Sir George Williams Campus,COMP 6231,Please see GRAD Calendar
005567,4.0,,GRAD,,Summer,13W,COMP,6231,DISTRIBUTED SYSTEM DESIGN,Sir George Williams Campus,COMP 6231,Please see GRAD Calendar
005567,4.0,,GRAD,,Fall,13W,COMP,6231,DISTRIBUTED SYSTEM DESIGN,Sir George Williams Campus,COMP 6231,Please see GRAD Calendar
005570,4.0,,GRAD,,Fall,13W,COMP,6281,PARALLEL PROGRAMMING,Sir George Williams Campus,COMP 6281,"Migration from Von Neumann to parallel processing architectures: shared-memory and message-passing paradigms; massively parallel computers; recent trends in commodity parallel processing; clusters, multi-core, CPU-GPU based heterogeneous computing. Issues of memory consistency and load balancing. Parallel algorithms for shared-memory and message passing platforms; efficiency and scalability; issues of performance overhead. Parallel programming environments: parallel programming models; languages; software tools. Laboratory: two hours per week. A project."
040344,4.0,   Course Corequisite: COMP6761,GRAD,,Fall,13W,COMP,6311,ANIMATION FOR COMPUTER GAMES,Sir George Williams Campus,COMP 6311,Please see GRAD Calendar
005572,4.0,,GRAD,,Winter,13W,COMP,6321,MACHINE LEARNING,Sir George Williams Campus,COMP 6321,Please see GRAD Calendar
005572,4.0,,GRAD,,Fall,13W,COMP,6321,MACHINE LEARNING,Sir George Williams Campus,COMP 6321,Please see GRAD Calendar
047980,4.0,,GRAD,,Winter,13W,COMP,6331,ADVANCED GAME DEVELOPMENT,Sir George Williams Campus,COMP 6331,"Introduction to advanced aspects of computer games. Game engine design. Artificial Intelligence (AI): non-player character movement, coordinated movement, pathfinding, world representations; decision making; tactical AI, strategic AI, learning in games. Physics-based techniques: collision detection and response. Networked gaming: multi-player games, networking and distributed game design, mobile gaming. Improving realism: cut scenes, 3D sound. A project. Laboratory: two hours per week.Prerequisite: Permission of instructor."
049309,4.0,,GRAD,,Winter,13W,COMP,6341,COMPUTER VISION,Sir George Williams Campus,COMP 6341,See GRAD Calendar.
049309,4.0,,GRAD,,Fall,13W,COMP,6341,COMPUTER VISION,Sir George Williams Campus,COMP 6341,See GRAD Calendar.
005577,4.0,Prereq for COMP 6361,GRAD,,Winter,13W,COMP,6361,NUMERIC ANALY/NONLINEAR EQUA,Sir George Williams Campus,COMP 6361,"Prerequisite: COMP 5611.An introduction to numerical algorithms for nonlinear equations, including discrete as well as continuous systems. The emphasis is on computer-aided numerical analysis rather than numerical simulation. This course is suitable for scientists and engineers with a practical interest in nonlinear phenomena. Topics include computational aspects of: homotopy and continuation methods, fixed points and stationary solutions, asymptotic stability, bifurcations, periodic solutions, transition to chaos, conservative systems, travelling wave solutions, discretization techniques. A variety of applications will be considered. Numerical software packages will be available. A project."
005577,4.0,Prereq for COMP 6361,GRAD,,Fall,13W,COMP,6361,NUMERIC ANALY/NONLINEAR EQUA,Sir George Williams Campus,COMP 6361,"Prerequisite: COMP 5611.An introduction to numerical algorithms for nonlinear equations, including discrete as well as continuous systems. The emphasis is on computer-aided numerical analysis rather than numerical simulation. This course is suitable for scientists and engineers with a practical interest in nonlinear phenomena. Topics include computational aspects of: homotopy and continuation methods, fixed points and stationary solutions, asymptotic stability, bifurcations, periodic solutions, transition to chaos, conservative systems, travelling wave solutions, discretization techniques. A variety of applications will be considered. Numerical software packages will be available. A project."
050123,4.0,,GRAD,,Winter,13W,COMP,6371,IMMERSIVE TECHNOLOGIES,Sir George Williams Campus,COMP 6371,Please see Graduate Calendar.
050123,4.0,,GRAD,,Fall,13W,COMP,6371,IMMERSIVE TECHNOLOGIES,Sir George Williams Campus,COMP 6371,Please see Graduate Calendar.
049712,4.0,,GRAD,,Winter,13W,COMP,6381,DIGITAL GEOMETRIC MODELING,Sir George Williams Campus,COMP 6381,Please see GRAD Calendar
049712,4.0,,GRAD,,Fall,13W,COMP,6381,DIGITAL GEOMETRIC MODELING,Sir George Williams Campus,COMP 6381,Please see GRAD Calendar
005579,4.0,,GRAD,,Winter,13W,COMP,6411,COMPARAT.STUDY/PROGRAM.LANG.,Sir George Williams Campus,COMP 6411,Please see GRAD Calendar
005579,4.0,,GRAD,,Summer,6H1,COMP,6411,COMPARAT.STUDY/PROGRAM.LANG.,Sir George Williams Campus,COMP 6411,Please see GRAD Calendar
005579,4.0,,GRAD,,Fall,13W,COMP,6411,COMPARAT.STUDY/PROGRAM.LANG.,Sir George Williams Campus,COMP 6411,Please see GRAD Calendar
040345,4.0,,GRAD,,Winter,13W,COMP,6421,COMPILER DESIGN,Sir George Williams Campus,COMP 6421,Please see GRAD Calendar
005585,4.0,,GRAD,,Winter,13W,COMP,6461,COMPUTER NETWORKS + PROTOCOL,Sir George Williams Campus,COMP 6461,Please see GRAD Calendar
005585,4.0,,GRAD,,Fall,13W,COMP,6461,COMPUTER NETWORKS + PROTOCOL,Sir George Williams Campus,COMP 6461,Please see GRAD Calendar
005589,4.0,,GRAD,,Winter,13W,COMP,6481,PROGRAM & PROBLEM SOLVING,Sir George Williams Campus,COMP 6481,Please see GRAD Calendar
005589,4.0,,GRAD,,Fall,13W,COMP,6481,PROGRAM & PROBLEM SOLVING,Sir George Williams Campus,COMP 6481,Please see GRAD Calendar
005592,4.0,,GRAD,,Winter,13W,COMP,6521,ADV.DATABASE TECH. AND APPL.,Sir George Williams Campus,COMP 6521,Please see GRAD Calendar
005592,4.0,,GRAD,,Fall,13W,COMP,6521,ADV.DATABASE TECH. AND APPL.,Sir George Williams Campus,COMP 6521,Please see GRAD Calendar
005593,4.0,,GRAD,,Winter,13W,COMP,6531,FOUNDATIONS/SEMANTIC WEB,Sir George Williams Campus,COMP 6531,Please see GRAD Calendar
005598,4.0,,GRAD,,Winter,13W,COMP,6591,INTRO/KNOWLEDGE-BASE SYSTEMS,Sir George Williams Campus,COMP 6591,Please see GRAD Calendar
005598,4.0,,GRAD,,Summer,6H1,COMP,6591,INTRO/KNOWLEDGE-BASE SYSTEMS,Sir George Williams Campus,COMP 6591,Please see GRAD Calendar
049296,4.0,,GRAD,,Fall,13W,COMP,6631,LARGE-SCALE OPTIMIZATION,Sir George Williams Campus,COMP 6631,Please see GRAD Calendar
005605,4.0,,GRAD,,Winter,13W,COMP,6651,ALGORITHM DESIGN TECHNIQUES,Sir George Williams Campus,COMP 6651,Please see GRAD Calendar
005605,4.0,,GRAD,,Summer,6H2,COMP,6651,ALGORITHM DESIGN TECHNIQUES,Sir George Williams Campus,COMP 6651,Please see GRAD Calendar
005605,4.0,,GRAD,,Fall,13W,COMP,6651,ALGORITHM DESIGN TECHNIQUES,Sir George Williams Campus,COMP 6651,Please see GRAD Calendar
005607,4.0,,GRAD,,Fall,13W,COMP,6661,COMBINATORIAL ALGORITHMS,Sir George Williams Campus,COMP 6661,Please see GRAD Calendar
005610,4.0,,GRAD,,Winter,13W,COMP,6711,COMPUTATIONAL GEOMETRY,Sir George Williams Campus,COMP 6711,Please see GRAD Calendar
040353,4.0,   Never Taken/Not Registered: COMP472,GRAD,,Winter,13W,COMP,6721,APPLIED ARTIFICIAL INTELLIGENC,Sir George Williams Campus,COMP 6721,Please see GRAD Calendar
040353,4.0,   Never Taken/Not Registered: COMP472,GRAD,,Summer,6H1,COMP,6721,APPLIED ARTIFICIAL INTELLIGENC,Sir George Williams Campus,COMP 6721,Please see GRAD Calendar
040353,4.0,   Never Taken/Not Registered: COMP472,GRAD,,Fall,13W,COMP,6721,APPLIED ARTIFICIAL INTELLIGENC,Sir George Williams Campus,COMP 6721,Please see GRAD Calendar
040354,4.0,   Never Taken/Not Registered: COMP473,GRAD,,Winter,13W,COMP,6731,PATTERN RECOGNITION,Sir George Williams Campus,COMP 6731,Please see GRAD Calendar
040354,4.0,   Never Taken/Not Registered: COMP473,GRAD,,Fall,13W,COMP,6731,PATTERN RECOGNITION,Sir George Williams Campus,COMP 6731,Please see GRAD Calendar
040355,4.0,   Never Taken/Not Registered: COMP474,GRAD,,Winter,13W,COMP,6741,INTELLIGENT SYSTEMS,Sir George Williams Campus,COMP 6741,Please see GRAD Calendar
005615,4.0,,GRAD,,Fall,13W,COMP,6751,NATURAL LANGUAGE ANALYSIS,Sir George Williams Campus,COMP 6751,Please see GRAD Calendar
005619,4.0,   Never Taken/Not Registered: COMP478,GRAD,,Winter,13W,COMP,6771,Image Processing,Sir George Williams Campus,COMP 6771,Please see GRAD Calendar
005619,4.0,   Never Taken/Not Registered: COMP478,GRAD,,Fall,13W,COMP,6771,Image Processing,Sir George Williams Campus,COMP 6771,Please see GRAD Calendar
005620,4.0,,GRAD,,Winter,13W,COMP,6781,STAT L NAT. LANG PROCESSING,Sir George Williams Campus,COMP 6781,"The course covers robust methods to natural language processing (NLP) and their applications to manipulate large text collections. Topics covered in this course include: Zipf’s law, information retrieval, statistical machine translation, N-gram language models and smoothing techniques, word sense disambiguation, part-of-speech tagging and probabilistic grammars and parsing. A project."
005620,4.0,,GRAD,,Fall,13W,COMP,6781,STAT L NAT. LANG PROCESSING,Sir George Williams Campus,COMP 6781,"The course covers robust methods to natural language processing (NLP) and their applications to manipulate large text collections. Topics covered in this course include: Zipf’s law, information retrieval, statistical machine translation, N-gram language models and smoothing techniques, word sense disambiguation, part-of-speech tagging and probabilistic grammars and parsing. A project."
005621,4.0,   Never Taken/Not Registered: COMP479,GRAD,,Fall,13W,COMP,6791,INFO. RETRIEVAL & WEB SEARCH,Sir George Williams Campus,COMP 6791,Please see GRAD Calendar
005622,4.0,,GRAD,,Fall,13W,COMP,6811,BIOINFORMATICS ALGORITHMS,Sir George Williams Campus,COMP 6811,Please see GRAD Calendar
048967,4.0,,GRAD,,Fall,13W,COMP,6821,Bioinformatics Dbases and Sys,Sir George Williams Campus,COMP 6821,Please see Grad Calendar
